CustomerID,Age,Gender,Income,Channel,CampaignType,Cost,ClickThroughRate,ConversionRate,Impressions,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversions,Revenue,Cost per Impression,Revenue Per Impression,Conversions Rate
11195,36,Male,61098,SEO,Conversion,170.0030617,0.165297738,0.060433256,25,3.139301299,8.213153295,19,1,6,3,2378,1,100,6.800122468,4,0.00241733
11193,62,Female,110045,SEO,Retention,5441.987072,0.102347895,0.013724969,45,1.579597803,7.007323794,50,12,5,1,1808,1,100,120.933046,2.222222222,0.000304999
11191,23,Female,65900,SEO,Awareness,4639.300538,0.047136384,0.139992366,43,7.090329305,3.060445864,12,10,2,3,2026,1,100,107.8907102,2.325581395,0.003255636
11190,62,Female,87857,SEO,Awareness,9434.599081,0.151875565,0.044230425,48,1.764315808,8.8928948,30,2,0,4,2481,1,100,196.5541475,2.083333333,0.000921467
11185,20,Female,75775,SEO,Retention,8306.64395,0.041471497,0.184277371,30,6.803975525,9.4856146,88,7,6,5,1343,1,100,276.8881317,3.333333333,0.006142579
11182,69,Male,59038,SEO,Retention,6461.462923,0.024439223,0.01597173,30,1.057156507,14.34965505,74,5,8,2,2059,1,100,215.3820974,3.333333333,0.000532391
9143,18,Male,50493,SEO,Consideration,1222.333956,0.177526792,0.181967931,34,4.597213111,14.28418705,80,5,9,8,72,1,100,35.95099871,2.941176471,0.005351998
11175,31,Female,30691,SEO,Awareness,9631.509008,0.285152073,0.045385146,43,8.4233235,11.25046974,43,12,9,3,1148,1,100,223.9885816,2.325581395,0.001055469
9145,39,Female,69002,SEO,Awareness,2335.145401,0.081605491,0.190307875,23,4.653261461,13.66051512,34,3,6,9,4994,1,100,101.5280609,4.347826087,0.008274255
11172,32,Female,132079,SEO,Conversion,5795.007077,0.102439392,0.020160907,37,8.160454442,13.25591403,79,15,1,4,185,1,100,156.6218129,2.702702703,0.000544889
9147,25,Female,27076,SEO,Retention,2106.719193,0.107308206,0.058222951,15,9.135560122,14.68511347,60,18,8,3,4850,1,100,140.4479462,6.666666667,0.00388153
11166,23,Male,49160,SEO,Consideration,3604.234998,0.107294512,0.139521684,22,7.724740993,3.521696946,15,4,4,2,1770,1,100,163.8288635,4.545454545,0.006341895
11150,36,Female,22199,SEO,Awareness,6203.812223,0.090131723,0.024936497,22,1.458426821,3.093519133,24,6,1,8,3732,0,0,281.9914647,0,0.001133477
11149,53,Female,53400,SEO,Conversion,6279.397141,0.037140459,0.192541556,12,6.144656658,1.263044931,6,16,1,5,3801,1,100,523.2830951,8.333333333,0.01604513
9151,31,Male,87602,SEO,Consideration,5005.82397,0.071697164,0.167897412,47,6.919376229,3.418660231,14,15,9,5,3260,1,100,106.506893,2.127659574,0.003572285
9152,47,Male,111181,SEO,Awareness,3946.34246,0.115620652,0.15154811,10,4.142058687,8.0040911,35,4,0,1,3037,0,0,394.634246,0,0.015154811
11147,55,Male,42789,SEO,Awareness,855.7474416,0.186385904,0.096622945,41,8.563631436,14.81654637,58,3,8,3,1674,1,100,20.87188882,2.43902439,0.002356657
11135,35,Female,38540,SEO,Retention,7749.605625,0.249121189,0.072795447,35,6.239261257,7.072056351,54,18,0,8,3212,1,100,221.4173036,2.857142857,0.00207987
11127,41,Female,93285,SEO,Consideration,7162.739831,0.099395724,0.04343216,25,8.21986341,5.504623631,21,1,6,6,769,1,100,286.5095932,4,0.001737286
11122,24,Male,103442,SEO,Retention,809.8275193,0.076703579,0.078317363,23,5.44966439,9.616178304,36,17,1,9,330,1,100,35.20989214,4.347826087,0.003405103
11120,37,Male,83265,SEO,Conversion,6861.208958,0.175764956,0.116893739,3,3.518569779,7.116901301,55,10,2,9,1239,1,100,2287.069653,33.33333333,0.03896458
11119,62,Male,45221,SEO,Consideration,1755.427667,0.159895396,0.190932044,43,7.29935128,10.95754019,14,9,0,3,3317,1,100,40.82389923,2.325581395,0.00444028
11109,54,Female,72648,SEO,Retention,3906.163794,0.288888403,0.117096251,29,3.194648684,4.063906213,55,12,6,4,2622,1,100,134.6953032,3.448275862,0.004037802
11102,64,Female,69600,SEO,Conversion,1711.822841,0.09004931,0.075854614,35,1.249310087,7.528327886,29,3,4,9,4195,1,100,48.90922403,2.857142857,0.002167275
11094,28,Female,50480,SEO,Awareness,9816.137997,0.132393507,0.172654934,35,2.0820992,10.68423184,33,13,8,3,693,1,100,280.4610856,2.857142857,0.004932998
11090,31,Female,38260,SEO,Consideration,6026.835549,0.069177064,0.170463731,47,7.415505935,8.912874922,22,5,1,9,2382,1,100,128.2305436,2.127659574,0.003626888
11081,30,Male,116629,SEO,Retention,6274.302392,0.207317266,0.061898317,44,9.129615845,5.51154003,77,2,8,0,2987,1,100,142.5977816,2.272727273,0.00140678
9164,42,Male,75578,SEO,Awareness,2135.348093,0.131275451,0.191116703,27,9.651063483,1.217458347,7,4,7,0,105,0,0,79.08696641,0,0.007078396
9165,35,Female,66390,SEO,Conversion,1247.407221,0.081738562,0.030551004,39,5.185382479,12.56168413,40,2,5,3,2842,1,100,31.98480054,2.564102564,0.000783359
11076,44,Female,61003,SEO,Consideration,8918.9732,0.226537747,0.09377106,40,2.718314338,3.539313201,55,3,8,8,1428,1,100,222.97433,2.5,0.002344277
11074,63,Male,35611,SEO,Conversion,385.4682432,0.133126335,0.161228214,12,5.647775253,12.32558107,23,15,8,9,3064,1,100,32.1223536,8.333333333,0.013435685
11073,38,Female,88772,SEO,Conversion,2062.555463,0.197486452,0.128368066,16,5.60275295,9.160105785,43,11,5,5,4798,1,100,128.9097164,6.25,0.008023004
11058,25,Female,144595,SEO,Consideration,8063.970372,0.055851198,0.100763284,36,4.205425436,2.602323236,94,2,9,9,771,1,100,223.999177,2.777777778,0.00279898
9170,31,Female,112114,SEO,Awareness,3335.262433,0.133154525,0.136972037,40,8.151212901,12.15373996,36,5,8,3,1095,1,100,83.38156083,2.5,0.003424301
11054,64,Female,140805,SEO,Awareness,9361.01594,0.198844498,0.028036801,12,5.004184687,11.39847285,83,12,4,6,1593,1,100,780.0846617,8.333333333,0.0023364
11048,47,Male,43440,SEO,Awareness,2382.412134,0.172830524,0.105963514,32,7.488683324,7.414967026,75,11,4,6,3892,1,100,74.45037919,3.125,0.00331136
11042,54,Female,45280,SEO,Conversion,6676.072861,0.235530116,0.154075306,3,6.721472221,1.048447149,66,19,5,9,346,1,100,2225.35762,33.33333333,0.051358435
11033,48,Female,145111,SEO,Conversion,5584.697559,0.014041927,0.187701195,2,3.623449565,11.23171976,54,8,7,7,4291,1,100,2792.34878,50,0.093850598
9175,40,Female,30707,SEO,Consideration,671.1628927,0.156782413,0.129262097,26,3.302364286,8.114243093,57,8,3,6,594,1,100,25.81395741,3.846153846,0.004971619
11028,38,Male,57487,SEO,Awareness,8255.783124,0.289453139,0.095694547,11,5.464994857,1.417964503,47,6,3,0,4427,1,100,750.5257385,9.090909091,0.008699504
9177,50,Male,33140,SEO,Conversion,5669.942962,0.15530508,0.133663709,47,4.567767948,12.49300563,7,18,2,2,1581,1,100,120.6370843,2.127659574,0.002843909
11026,19,Female,104451,SEO,Retention,2992.224137,0.068438904,0.111196127,42,8.525566058,1.86162112,93,12,9,2,1756,1,100,71.24343183,2.380952381,0.002647527
11020,42,Male,52580,SEO,Conversion,1360.224599,0.145980288,0.069055898,25,2.251446346,11.61246224,27,18,4,9,4728,1,100,54.40898396,4,0.002762236
11019,60,Female,45992,SEO,Awareness,4351.711683,0.222443622,0.194071021,9,5.287191966,11.23797699,90,2,7,1,227,0,0,483.5235203,0,0.021563447
9181,64,Female,124089,SEO,Conversion,3742.592256,0.05606968,0.080353655,14,2.992152179,8.360824304,0,15,6,5,599,1,100,267.3280183,7.142857143,0.005739547
11017,39,Female,20018,SEO,Consideration,2216.802272,0.185226525,0.194452568,38,4.418799641,2.57769609,56,7,4,2,1252,1,100,58.33690189,2.631578947,0.005117173
11008,25,Male,147524,SEO,Conversion,7669.800149,0.095788304,0.177151469,10,5.913794179,5.043375219,10,0,4,0,1301,1,100,766.9800149,10,0.017715147
10997,49,Female,30931,SEO,Retention,4107.650275,0.28375744,0.03716647,18,4.385678949,9.123355089,51,9,0,7,2998,1,100,228.2027931,5.555555556,0.002064804
10978,35,Female,54245,SEO,Retention,7114.472016,0.264221781,0.177709735,20,2.950377356,13.13946345,14,8,0,7,1070,1,100,355.7236008,5,0.008885487
10977,57,Female,141403,SEO,Retention,889.0292408,0.286357544,0.184334193,44,7.308310909,14.03236067,76,13,2,0,1875,1,100,20.20521002,2.272727273,0.004189413
10974,27,Male,78786,SEO,Awareness,4490.310586,0.261983565,0.161130524,45,8.316820203,11.00995305,73,19,0,6,3479,1,100,99.78467969,2.222222222,0.003580678
10972,51,Female,138712,SEO,Retention,3332.9224,0.270457977,0.101095339,48,9.226020036,14.00717531,22,15,9,9,3311,1,100,69.43588333,2.083333333,0.002106153
10970,49,Male,137781,SEO,Awareness,3037.803548,0.275643349,0.058537517,25,6.912160926,7.225882385,46,6,5,4,1749,1,100,121.5121419,4,0.002341501
10964,57,Male,109590,SEO,Conversion,170.3666962,0.208640557,0.165302275,40,5.002306654,5.299624011,42,2,0,4,4684,1,100,4.259167405,2.5,0.004132557
10944,57,Female,118369,SEO,Consideration,3215.80958,0.14208844,0.177830586,24,3.655310903,10.70011244,26,12,6,0,3616,1,100,133.9920658,4.166666667,0.007409608
10940,45,Female,111614,SEO,Awareness,4597.55801,0.146417284,0.061254653,19,3.656755741,1.521231501,34,15,5,8,2665,1,100,241.9767374,5.263157895,0.003223929
10935,27,Male,30304,SEO,Consideration,8978.158571,0.110361197,0.125186326,45,7.301068813,4.005733062,72,11,2,0,1317,1,100,199.5146349,2.222222222,0.002781918
10915,37,Female,69635,SEO,Conversion,4141.158538,0.034002875,0.055846388,13,2.579434265,8.560151572,51,0,6,1,3154,1,100,318.5506568,7.692307692,0.004295876
10911,52,Female,102627,SEO,Awareness,2478.363408,0.277244069,0.186997436,18,5.839096518,10.5205912,87,1,3,9,4066,1,100,137.686856,5.555555556,0.010388746
10906,60,Male,69874,SEO,Conversion,2944.837971,0.098531407,0.124158022,46,5.451657813,6.649827411,64,7,7,2,2420,1,100,64.01821676,2.173913043,0.002699087
10904,25,Female,49418,SEO,Consideration,4386.805391,0.021528536,0.013739714,44,9.605499031,12.99797545,1,14,0,4,239,0,0,99.70012252,0,0.000312266
10902,25,Female,105096,SEO,Retention,4517.566304,0.269721714,0.072771883,22,7.723929102,2.285680234,76,16,2,8,3466,1,100,205.3439229,4.545454545,0.003307813
10897,49,Female,121067,SEO,Retention,5782.067179,0.256346317,0.031473075,18,3.80249221,6.50348541,34,16,4,0,2918,1,100,321.2259544,5.555555556,0.001748504
9200,50,Male,37970,SEO,Awareness,417.9067283,0.221093118,0.0967625,9,1.453823965,12.54606847,94,4,3,4,3530,1,100,46.43408092,11.11111111,0.010751389
10885,51,Male,27899,SEO,Consideration,9438.345169,0.226243383,0.101464163,49,5.791862527,12.4254813,82,15,6,3,4416,1,100,192.6192892,2.040816327,0.002070697
10884,28,Female,89483,SEO,Conversion,9600.804617,0.063402649,0.078057852,5,2.125378812,2.857763588,94,10,7,4,801,1,100,1920.160923,20,0.01561157
10880,67,Male,76921,SEO,Consideration,757.7279088,0.156613378,0.114753115,31,7.682375864,13.90108187,58,18,7,7,3484,1,100,24.44283577,3.225806452,0.003701713
10879,27,Female,40653,SEO,Consideration,294.9698296,0.177965424,0.033139926,49,9.523239916,13.8395742,52,7,6,8,983,1,100,6.019792441,2.040816327,0.000676325
10875,19,Female,60429,SEO,Conversion,5448.069871,0.040291502,0.190937812,10,5.884897224,13.22338053,95,13,0,8,4763,1,100,544.8069871,10,0.019093781
10868,30,Female,114436,SEO,Consideration,7107.112653,0.129143778,0.170049472,34,7.228914403,6.957888512,16,16,8,2,1054,1,100,209.0327251,2.941176471,0.005001455
10866,38,Male,63308,SEO,Consideration,3305.378235,0.056328933,0.031453059,40,5.105547459,3.115679699,37,12,4,3,112,0,0,82.63445588,0,0.000786326
10859,52,Male,143670,SEO,Awareness,2696.452264,0.256189766,0.162637683,3,7.747520351,6.650644866,44,8,9,7,908,1,100,898.8174213,33.33333333,0.054212561
10856,65,Female,70728,SEO,Awareness,487.9749911,0.032037389,0.054090276,44,2.860216564,3.368748835,10,14,7,9,2919,1,100,11.09034071,2.272727273,0.001229324
10855,69,Female,126379,SEO,Consideration,5239.76012,0.115554821,0.045027567,11,7.740250498,5.294337066,50,0,1,0,2859,1,100,476.3418291,9.090909091,0.004093415
10852,43,Female,149086,SEO,Conversion,2950.698759,0.172976504,0.017244354,46,2.544422249,10.62524647,11,19,9,1,2755,1,100,64.1456252,2.173913043,0.000374877
10841,35,Female,114841,SEO,Conversion,9107.554139,0.29091922,0.07871811,32,1.665591452,11.15779123,91,5,2,3,340,1,100,284.6110668,3.125,0.002459941
10821,54,Male,89208,SEO,Awareness,1048.869328,0.21420238,0.16369359,15,5.846607312,5.112528983,35,19,1,3,3394,1,100,69.92462187,6.666666667,0.010912906
10818,39,Female,62747,SEO,Awareness,6222.639856,0.191649213,0.115222838,18,2.520146936,4.242870547,76,12,4,8,384,1,100,345.7022142,5.555555556,0.006401269
10816,44,Male,105535,SEO,Awareness,3408.643774,0.180606147,0.197970761,26,1.994957363,12.90918926,92,3,5,5,107,1,100,131.1016836,3.846153846,0.00761426
9216,22,Male,103804,SEO,Consideration,8051.144669,0.145088377,0.039207151,43,1.875424379,12.03267331,65,1,1,7,305,0,0,187.2359225,0,0.000911794
9217,27,Male,95246,SEO,Retention,2804.349384,0.101425875,0.091246386,2,4.560557417,9.388044569,77,6,9,4,3676,1,100,1402.174692,50,0.045623193
9218,50,Male,61581,SEO,Retention,8222.742908,0.113455119,0.082908033,20,5.635827318,12.2625497,99,9,9,3,803,1,100,411.1371454,5,0.004145402
10799,21,Female,53924,SEO,Conversion,2346.273766,0.124208139,0.036797242,3,5.413376168,10.283237,11,1,5,3,762,1,100,782.0912553,33.33333333,0.012265747
9220,30,Male,147955,SEO,Retention,3790.041137,0.28602094,0.096687791,30,4.010332574,3.484663399,91,9,2,9,464,1,100,126.3347046,3.333333333,0.003222926
10789,38,Female,123866,SEO,Conversion,5282.634004,0.165010053,0.129357356,1,7.357558659,12.35246808,66,6,5,5,2116,1,100,5282.634004,100,0.129357356
10782,48,Female,75197,SEO,Conversion,9512.582372,0.054143326,0.034398792,41,6.167765308,7.979431931,30,18,1,3,2344,1,100,232.0142042,2.43902439,0.000838995
10781,67,Female,144581,SEO,Retention,8672.868239,0.200725699,0.026091168,16,6.47158624,9.868374733,13,6,2,7,407,1,100,542.0542649,6.25,0.001630698
9224,62,Male,95265,SEO,Retention,8197.946005,0.148056498,0.145907912,30,3.976884379,2.22183024,90,12,0,1,3563,1,100,273.2648668,3.333333333,0.004863597
10778,42,Male,37015,SEO,Retention,9048.897623,0.262575235,0.183310504,9,1.075353375,7.909337646,0,17,0,6,455,1,100,1005.433069,11.11111111,0.020367834
10776,51,Female,93823,SEO,Awareness,2798.874259,0.010952047,0.086432891,31,3.361803528,1.877807977,14,2,5,3,4955,1,100,90.28626642,3.225806452,0.002788158
10773,68,Female,106687,SEO,Retention,9399.172594,0.280483237,0.197511761,13,8.004201567,0.931130955,87,6,7,2,442,1,100,723.0132765,7.692307692,0.015193212
9228,46,Male,140104,SEO,Consideration,4715.856466,0.064384033,0.065562278,45,6.27579314,14.99279517,47,8,4,5,4428,1,100,104.7968104,2.222222222,0.00145694
10768,60,Female,53762,SEO,Conversion,3162.786388,0.055622392,0.199966513,9,9.846653867,3.951976924,3,14,2,6,2822,1,100,351.4207098,11.11111111,0.022218501
10764,46,Male,24600,SEO,Consideration,840.3448208,0.228265472,0.174451013,49,3.614423196,10.37449856,97,15,4,8,3657,1,100,17.1498943,2.040816327,0.003560225
10763,35,Male,102990,SEO,Awareness,7517.787708,0.029931178,0.185565364,32,4.624317423,1.653281507,13,19,1,5,405,1,100,234.9308659,3.125,0.005798918
9232,64,Female,63030,SEO,Conversion,7048.987145,0.099498203,0.092555643,0,6.628480407,13.46765059,93,6,2,4,2742,1,100,,,
10758,45,Female,107663,SEO,Awareness,3991.471044,0.191491773,0.175094338,6,1.811356034,13.00324645,25,8,3,5,324,1,100,665.245174,16.66666667,0.02918239
9234,29,Male,75467,SEO,Consideration,8323.594537,0.082652175,0.087662809,16,9.035539509,12.24637088,7,8,5,0,4419,1,100,520.2246586,6.25,0.005478926
9235,62,Female,139618,SEO,Retention,4924.691055,0.28994205,0.184096572,27,6.314994024,4.890605258,73,7,1,4,4010,1,100,182.395965,3.703703704,0.006818392
10756,49,Male,60426,SEO,Conversion,1549.47868,0.107102252,0.01598368,25,5.874811506,9.598520171,77,0,0,3,2430,1,100,61.9791472,4,0.000639347
10751,42,Female,43674,SEO,Consideration,536.078528,0.094694857,0.028217271,33,1.71209262,1.893802023,5,14,2,3,1237,0,0,16.24480388,0,0.000855069
10745,30,Male,84930,SEO,Retention,7565.622155,0.011833406,0.02289532,27,3.161294285,5.937664823,57,10,4,8,4651,1,100,280.208228,3.703703704,0.000847975
9239,68,Female,63998,SEO,Consideration,8664.695962,0.249072371,0.147084445,8,5.996732028,6.609894258,13,8,0,0,3343,1,100,1083.086995,12.5,0.018385556
9240,68,Female,37238,SEO,Retention,8093.675687,0.167327304,0.122263135,33,8.955782084,9.941802537,46,14,0,7,2295,1,100,245.2628996,3.03030303,0.003704943
10744,42,Female,137952,SEO,Consideration,597.3453027,0.075119964,0.088925184,45,9.303212774,1.70732923,88,1,1,6,4781,0,0,13.27434006,0,0.001976115
9242,53,Female,88264,SEO,Awareness,1499.61305,0.132786643,0.14194267,30,2.763183869,0.80370302,90,19,5,4,3536,1,100,49.98710167,3.333333333,0.004731422
9243,43,Male,135603,SEO,Retention,1031.036352,0.066679884,0.046905918,2,5.332302951,11.9873408,61,8,3,5,2286,1,100,515.518176,50,0.023452959
9244,60,Female,68245,SEO,Conversion,3515.793268,0.11034551,0.032922402,0,3.007868681,5.366911574,57,9,5,1,3655,1,100,,,
10740,20,Male,49482,SEO,Conversion,6612.008209,0.226774561,0.037514765,41,5.883836866,1.849958441,42,3,4,4,1517,1,100,161.2684929,2.43902439,0.000914994
10738,63,Female,136565,SEO,Retention,575.9238141,0.293459987,0.187807029,28,3.223526656,11.22647489,12,16,8,4,3483,1,100,20.56870765,3.571428571,0.006707394
10729,19,Male,20163,SEO,Consideration,9034.155962,0.226101881,0.133975171,43,1.75731033,0.535838877,50,8,1,3,1408,1,100,210.0966503,2.325581395,0.003115702
10725,37,Male,107049,SEO,Awareness,5092.916277,0.287962946,0.010458613,34,6.065806999,0.501684027,0,9,6,7,1066,1,100,149.7916552,2.941176471,0.000307606
10724,31,Female,97911,SEO,Consideration,4446.927403,0.193335907,0.133705311,2,4.523714617,13.69123694,40,2,4,8,1440,1,100,2223.463702,50,0.066852656
10721,19,Female,112087,SEO,Conversion,8060.996122,0.217348777,0.172777814,33,2.847092488,3.751780538,56,11,9,4,2258,1,100,244.2726098,3.03030303,0.005235691
10717,38,Male,97366,SEO,Consideration,5655.917939,0.076234358,0.099287865,13,5.872072249,12.63755453,13,7,5,9,2483,1,100,435.0706107,7.692307692,0.007637528
10715,26,Female,107919,SEO,Retention,4725.586432,0.110691581,0.157046903,17,6.830758854,8.228888575,94,10,7,8,3803,1,100,277.9756725,5.882352941,0.009238053
10712,24,Female,86777,SEO,Awareness,1512.805925,0.07447474,0.034817802,44,7.548115241,12.31201353,58,6,1,9,1111,1,100,34.38195284,2.272727273,0.000791314
10707,47,Female,73942,SEO,Awareness,1460.234072,0.037575485,0.059375207,18,9.578939522,13.26570311,56,9,9,0,4754,1,100,81.12411511,5.555555556,0.003298623
10699,59,Female,60950,SEO,Retention,5831.799674,0.280094768,0.116755503,35,4.508571526,9.729187052,46,18,9,5,2890,1,100,166.6228478,2.857142857,0.003335872
9256,43,Male,100263,SEO,Awareness,857.0840132,0.168161509,0.03754581,9,3.356632372,5.648893629,26,9,0,3,1013,1,100,95.23155702,11.11111111,0.004171757
10691,32,Female,52437,SEO,Retention,3711.922472,0.129064414,0.07004045,35,4.394803398,9.080384082,81,8,7,4,4280,1,100,106.0549278,2.857142857,0.002001156
10689,39,Male,36375,SEO,Retention,5862.106106,0.282552812,0.133632617,21,1.24719783,3.323169291,90,12,5,6,54,1,100,279.1479098,4.761904762,0.006363458
10687,23,Male,86735,SEO,Consideration,1714.670261,0.266927179,0.179247336,14,5.700034311,1.876580679,40,1,7,0,139,0,0,122.4764472,0,0.012803381
10682,69,Female,52326,SEO,Consideration,921.741555,0.026457236,0.014737182,43,7.695183513,6.496724821,99,3,1,7,3339,0,0,21.43585012,0,0.000342725
10681,20,Male,35523,SEO,Consideration,4702.216669,0.270736442,0.137571883,7,5.177311954,8.393405427,35,16,1,4,1268,1,100,671.7452384,14.28571429,0.019653126
10679,18,Female,62721,SEO,Consideration,502.8782462,0.022585404,0.106602157,22,1.351554465,11.91182574,72,0,5,7,3737,1,100,22.8581021,4.545454545,0.004845553
10668,53,Male,58418,SEO,Retention,7755.755563,0.083046648,0.130128467,8,5.816296502,7.832157733,28,19,7,9,4264,1,100,969.4694454,12.5,0.016266058
10659,56,Male,69711,SEO,Awareness,6647.59999,0.018357329,0.193879471,47,7.322572601,4.809514375,83,11,3,5,3218,1,100,141.4382977,2.127659574,0.004125095
9265,50,Female,69438,SEO,Conversion,8040.124038,0.14046062,0.184210752,35,5.595103096,10.1026567,28,18,0,3,655,1,100,229.7178297,2.857142857,0.005263164
9266,64,Male,50996,SEO,Retention,1096.555433,0.039891355,0.011807729,18,5.679099924,3.247482141,55,4,2,0,2680,0,0,60.91974628,0,0.000655985
10658,25,Female,136296,SEO,Consideration,1117.184514,0.060638597,0.086846273,43,8.247427135,5.805885095,40,6,5,5,1581,1,100,25.98103521,2.325581395,0.002019681
10657,35,Male,52228,SEO,Retention,356.0841091,0.125258159,0.147592926,1,6.463810613,9.879320835,85,8,6,7,4066,1,100,356.0841091,100,0.147592926
10655,23,Female,113899,SEO,Consideration,3806.083719,0.210483717,0.140135603,22,9.629790277,10.24640554,86,3,2,8,4188,1,100,173.0038054,4.545454545,0.0063698
10648,37,Female,68426,SEO,Awareness,4129.013201,0.096960636,0.168426767,8,9.706563886,4.878877527,60,17,6,3,992,0,0,516.1266501,0,0.021053346
10639,20,Female,35701,SEO,Conversion,4069.947941,0.21687519,0.171436561,24,4.552442473,0.854565988,34,16,1,8,1440,1,100,169.5811642,4.166666667,0.00714319
10628,64,Male,42592,SEO,Conversion,996.6278877,0.040585506,0.18339796,37,6.338041519,5.51167818,27,14,4,9,1606,1,100,26.93588886,2.702702703,0.004956702
10627,48,Male,49513,SEO,Awareness,6323.542452,0.017174283,0.107984888,36,7.971620453,14.99502595,1,16,0,0,2491,1,100,175.653957,2.777777778,0.00299958
10614,34,Female,21982,SEO,Retention,9971.656452,0.237247113,0.114383616,25,1.886374834,8.841246641,28,4,2,3,3470,1,100,398.8662581,4,0.004575345
9275,54,Female,72268,SEO,Consideration,1428.909973,0.158222455,0.055516484,33,8.927421614,8.185612752,46,8,3,8,3504,1,100,43.30030221,3.03030303,0.001682318
10613,55,Female,111115,SEO,Awareness,2623.005639,0.23659012,0.018807691,33,1.410666524,3.557356603,63,8,4,4,4238,1,100,79.48501936,3.03030303,0.00056993
10606,20,Male,100634,SEO,Conversion,599.576802,0.18864516,0.130075111,16,7.583442019,8.557513,44,9,7,1,2461,1,100,37.47355013,6.25,0.008129694
9278,66,Male,116177,SEO,Conversion,3885.17719,0.132613416,0.114480705,21,9.025712732,5.975303872,0,8,3,0,1990,1,100,185.0084376,4.761904762,0.005451462
10604,20,Male,68737,SEO,Retention,5702.683681,0.276060568,0.18377453,46,8.211959527,5.666647517,68,7,7,7,72,1,100,123.9713844,2.173913043,0.003995098
9280,48,Female,81915,SEO,Consideration,899.5852298,0.237069953,0.193791799,13,9.254871139,7.151529933,72,6,7,7,212,1,100,69.19886383,7.692307692,0.014907061
9281,26,Female,28444,SEO,Retention,6285.261779,0.24670582,0.099493929,5,8.915879973,8.736537746,25,2,6,8,3170,1,100,1257.052356,20,0.019898786
10602,25,Female,105591,SEO,Retention,907.1083095,0.040365964,0.064278134,24,2.826972775,9.127324689,77,19,1,1,146,0,0,37.79617956,0,0.002678256
10597,44,Female,58002,SEO,Conversion,316.4491707,0.02295581,0.163691247,48,4.592378769,4.926303595,20,2,1,7,1537,1,100,6.592691056,2.083333333,0.003410234
10591,21,Male,100631,SEO,Consideration,736.8203065,0.075575133,0.168160519,26,4.193605185,13.48316044,29,2,4,7,4254,1,100,28.33924256,3.846153846,0.006467712
9285,57,Male,86535,SEO,Retention,7477.815145,0.069575841,0.065656103,35,9.479904953,7.326296653,61,5,2,3,2004,1,100,213.6518613,2.857142857,0.001875889
9286,58,Male,23760,SEO,Consideration,4331.934641,0.020206594,0.127343872,48,9.709075032,4.238467679,65,19,9,1,1238,1,100,90.24863835,2.083333333,0.002652997
10589,58,Female,35935,SEO,Consideration,9359.161527,0.116314919,0.156632299,33,1.474191678,9.432640587,25,11,6,3,1914,1,100,283.6109554,3.03030303,0.004746433
10581,54,Female,119142,SEO,Retention,8371.548286,0.010403925,0.032011599,44,2.457341098,0.860328643,22,14,4,4,2108,1,100,190.262461,2.272727273,0.000727536
10570,36,Male,68716,SEO,Consideration,9417.686053,0.265459783,0.086648014,43,1.756074114,8.535042154,1,1,0,8,2578,1,100,219.0159547,2.325581395,0.00201507
9290,18,Female,107477,SEO,Retention,877.8586647,0.018179802,0.069756331,44,3.621495277,10.06593138,29,19,8,4,1404,1,100,19.95133329,2.272727273,0.001585371
9291,63,Female,46022,SEO,Consideration,5941.257119,0.147047939,0.172299826,35,2.358833713,7.867640487,81,8,9,8,2570,1,100,169.7502034,2.857142857,0.004922852
10569,63,Female,108794,SEO,Retention,4428.479264,0.239026,0.15793086,29,6.28803833,7.605275594,71,3,1,6,2166,1,100,152.7061815,3.448275862,0.005445892
10555,42,Female,43238,SEO,Consideration,6519.574741,0.20334504,0.034001846,46,8.111913523,5.390682971,77,0,6,9,2773,1,100,141.7298857,2.173913043,0.000739171
10554,30,Female,86968,SEO,Awareness,5841.918395,0.150231027,0.041433978,45,6.163745926,12.64803856,34,5,3,8,1319,1,100,129.8204088,2.222222222,0.000920755
10550,28,Male,72105,SEO,Consideration,2364.264691,0.070265689,0.180695986,32,7.669369206,8.352254923,73,1,0,7,4735,1,100,73.88327159,3.125,0.00564675
10545,32,Female,49607,SEO,Awareness,8289.613361,0.048772432,0.137209323,2,1.835447882,12.7742485,12,14,5,4,4699,1,100,4144.806681,50,0.068604662
10538,51,Female,25177,SEO,Awareness,2880.044217,0.166637353,0.081832057,7,3.698662187,5.829745999,41,9,6,1,786,1,100,411.4348881,14.28571429,0.011690294
9298,18,Male,112057,SEO,Awareness,8276.373066,0.153207741,0.044147258,23,8.167495983,12.87599275,46,13,8,1,4327,1,100,359.8423072,4.347826087,0.001919446
10536,52,Female,96002,SEO,Conversion,7760.149465,0.02805075,0.123919042,42,4.459648222,11.46495893,72,16,1,2,957,1,100,184.7654635,2.380952381,0.002950453
10534,64,Female,21963,SEO,Consideration,7891.654838,0.190516334,0.039627672,2,7.679411937,3.474219957,67,14,3,0,2000,1,100,3945.827419,50,0.019813836
10525,27,Male,82150,SEO,Awareness,1502.910284,0.036494577,0.015209594,21,3.969002592,4.137760457,80,9,3,9,4067,1,100,71.56715638,4.761904762,0.000724266
10519,21,Female,24271,SEO,Consideration,3620.394401,0.149548457,0.05188359,37,5.202070679,8.142454799,9,15,0,0,1137,1,100,97.84849732,2.702702703,0.001402259
